Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Total_Spending,Age,Customer_Tenure,Children,Purchase_Frequency,Campaign_Engagement,Customer_Value_Score,Deal_Engagement,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Household_Type_Partner
80395.0,62,445,25,706,80,76,48,6,5,12,2,0,1380,71,12.7,0,23,1,0.4881283068783069,1,0,1,0,0,1
75012.0,41,294,142,218,164,58,151,3,8,11,1,0,1027,50,12.5,0,22,0,0.3643518518518518,1,0,0,1,0,0
56962.0,60,292,3,77,10,3,26,6,3,5,7,0,411,61,12.8,3,14,0,0.19953703703703704,7,0,0,1,0,1
89891.0,17,412,22,132,59,28,183,11,6,8,4,0,836,35,13.3,0,25,1,0.4370039682539682,1,0,1,0,0,1
35946.0,24,8,0,3,0,0,0,0,0,3,5,0,11,77,12.8,2,3,0,0.0320436507936508,1,0,0,0,1,0
53593.0,60,349,4,78,6,0,43,7,2,6,8,0,480,73,14.0,2,15,0,0.21908068783068782,8,0,0,0,1,1
66373.0,57,328,9,124,12,24,109,4,2,10,3,0,606,48,13.1,2,16,0,0.24616402116402117,7,0,1,0,0,1
45072.0,74,144,2,99,7,2,30,6,1,4,8,0,284,78,12.8,3,11,0,0.15148809523809523,5,0,0,0,1,0
89694.0,22,1126,28,211,37,28,42,4,3,4,5,0,1472,53,12.8,2,11,3,0.5086309523809525,3,0,1,0,0,0
72025.0,46,967,0,617,43,50,0,4,8,13,2,0,1677,77,12.2,0,25,4,0.7482473544973546,1,0,1,0,0,1
67432.0,69,432,79,341,177,136,170,8,5,4,4,0,1335,53,13.3,1,17,0,0.35300925925925924,2,0,1,0,0,1
70545.0,29,138,39,63,55,18,21,4,1,7,2,0,334,74,12.1,1,12,0,0.1685185185185185,1,0,0,1,0,1
17487.0,37,0,0,1,7,4,6,1,0,2,7,0,18,37,13.4,1,3,0,0.03296957671957672,1,1,0,0,0,1
62882.0,26,509,133,497,78,24,97,7,5,6,4,0,1338,57,14.0,1,18,0,0.36382275132275127,2,0,1,0,0,1
64108.0,8,948,10,86,13,21,21,6,9,11,5,0,1099,73,13.3,1,26,0,0.41554232804232805,4,0,0,0,1,0
34941.0,26,39,2,25,4,3,24,3,0,3,8,0,97,70,13.4,2,6,0,0.07466931216931218,2,0,0,1,0,1
48767.0,79,28,1,21,3,0,10,2,1,3,5,0,63,76,12.6,3,6,0,0.07017195767195768,3,0,0,0,1,0
38702.0,71,13,11,24,13,8,40,3,0,4,6,0,109,48,13.0,1,7,0,0.08667328042328043,2,0,0,0,0,1
82224.0,83,307,26,360,138,31,40,6,9,5,3,0,902,62,12.5,0,20,1,0.39365079365079364,1,0,1,0,0,1
83844.0,57,901,31,345,75,31,191,4,4,11,1,0,1574,74,13.2,0,19,1,0.47212301587301586,1,0,1,0,0,1
17003.0,37,2,5,12,4,8,7,2,0,4,5,0,38,51,12.6,1,6,0,0.06686507936507936,3,0,0,0,0,1
71163.0,30,283,17,372,138,106,44,3,8,12,1,0,960,31,12.4,0,23,0,0.36590608465608465,1,0,1,0,0,0
33697.0,34,4,3,7,0,3,11,1,0,2,7,0,28,56,12.9,1,3,1,0.10095899470899472,1,0,1,0,0,0
63564.0,0,769,80,252,15,34,65,10,10,7,6,0,1215,72,12.5,0,27,2,0.5746362433862434,1,0,0,0,0,1
83443.0,89,518,42,742,55,56,84,6,10,5,2,0,1497,54,12.6,0,21,0,0.4161044973544974,1,0,0,0,1,1
51518.0,92,350,8,66,17,4,4,3,2,10,3,0,449,68,12.8,1,15,0,0.21498015873015874,2,0,0,0,1,1
58330.0,87,445,53,213,104,98,151,6,4,13,4,0,1064,51,12.6,1,23,0,0.37966269841269845,1,0,1,0,0,0
80952.0,20,778,178,689,41,27,44,8,5,11,8,0,1757,57,13.4,0,24,4,0.7484126984126984,1,0,1,0,0,1
75507.0,56,709,93,374,104,80,80,8,6,6,3,0,1440,47,12.2,0,20,0,0.39814814814814814,1,0,1,0,0,1
63855.0,28,359,35,314,93,116,89,7,3,13,4,0,1006,48,13.5,0,23,0,0.37199074074074073,1,0,0,0,0,1
62220.0,55,799,12,375,16,12,12,7,6,5,6,0,1226,54,14.0,1,18,1,0.4156746031746032,5,0,0,0,1,1
58512.0,25,895,10,101,13,0,152,3,4,8,8,0,1171,62,12.9,1,15,0,0.3104828042328042,5,0,1,0,0,1
40662.0,0,40,2,23,0,4,23,2,1,3,4,0,92,47,13.4,1,6,0,0.07400793650793651,2,0,0,1,0,1
38829.0,86,76,0,7,0,0,16,3,2,2,5,0,99,67,12.3,1,7,0,0.0853505291005291,1,0,0,0,1,1
35523.0,8,11,5,22,12,5,11,3,0,3,7,0,66,45,12.8,1,6,0,0.07056878306878307,2,0,0,0,0,1
79146.0,33,245,16,223,21,43,16,8,1,8,6,0,564,59,12.3,2,17,0,0.2510251322751323,2,0,1,0,0,0
78285.0,13,647,107,391,175,67,40,6,4,10,3,0,1427,38,12.7,0,20,0,0.3964285714285714,1,0,0,1,0,1
31626.0,12,39,1,9,2,1,34,2,1,2,7,0,86,48,13.2,1,5,2,0.19613095238095238,1,0,0,0,1,0
75127.0,92,203,35,305,46,17,227,2,11,5,1,0,833,74,12.2,0,18,0,0.2970238095238095,1,0,1,0,0,0
48726.0,90,138,3,38,4,0,59,3,2,4,6,0,242,71,13.2,1,9,0,0.12509920634920635,3,0,1,0,0,1
74985.0,8,587,51,898,247,0,86,3,6,7,2,0,1869,49,13.9,0,16,0,0.4132275132275132,1,0,1,0,0,1
67430.0,6,595,97,291,127,133,121,11,5,12,6,0,1364,39,13.9,0,28,0,0.47142857142857136,1,0,1,0,0,1
46891.0,91,43,12,23,29,15,61,2,1,4,4,0,183,61,12.9,1,7,0,0.0964616402116402,1,0,0,0,0,1
62058.0,52,301,7,74,10,0,58,6,1,7,6,0,450,70,13.2,1,14,0,0.2046957671957672,4,0,0,1,0,1
72063.0,3,180,32,348,76,32,90,5,2,12,2,0,758,47,13.1,1,19,0,0.29751984126984127,2,0,1,0,0,1
78939.0,57,794,115,243,150,0,205,8,5,6,3,0,1507,75,12.6,0,19,0,0.39659391534391536,1,0,0,0,1,1
42720.0,9,392,5,91,28,26,112,7,3,7,8,0,654,61,13.3,2,17,1,0.3295965608465608,8,0,1,0,0,0
33622.0,22,39,1,22,3,4,12,2,0,4,7,0,81,54,13.3,2,6,0,0.07255291005291005,3,0,1,0,0,1
6835.0,76,107,2,12,2,2,12,0,0,1,20,0,137,69,13.6,1,1,0,0.02787698412698413,0,0,0,0,1,1
41452.0,86,13,0,3,0,0,0,1,0,2,7,0,16,73,13.4,2,3,0,0.03270502645502645,1,0,1,0,0,1
40760.0,64,70,0,17,0,0,6,2,1,3,6,0,93,61,12.9,1,6,0,0.07414021164021163,2,0,0,0,1,0
74250.0,90,680,11,392,75,0,0,2,11,4,1,0,1158,68,12.5,0,17,0,0.3295965608465608,1,0,0,0,1,1
51124.0,79,26,1,11,0,1,4,1,0,3,3,0,43,71,12.6,2,4,0,0.046693121693121696,2,0,0,1,0,0
72258.0,28,522,0,522,227,120,134,6,9,5,2,0,1525,55,12.9,1,20,0,0.4093915343915344,2,0,1,0,0,0
71466.0,86,412,12,546,78,182,0,4,4,10,1,0,1230,52,12.3,0,18,0,0.34953703703703703,1,0,0,0,1,0
36283.0,42,6,5,5,8,0,5,1,0,3,4,0,29,50,12.3,2,4,0,0.04484126984126984,2,0,1,0,0,1
20587.0,39,2,3,6,4,1,9,1,1,2,7,0,25,56,12.2,1,4,0,0.04431216931216931,1,0,1,0,0,0
30467.0,8,1,3,8,2,5,5,1,0,2,7,0,24,54,12.4,1,3,0,0.033763227513227516,1,0,1,0,0,1
31590.0,40,6,2,15,6,6,3,1,0,3,8,0,38,54,13.1,1,4,0,0.046031746031746035,1,0,1,0,0,1
20425.0,5,4,12,5,3,16,17,2,0,3,7,0,57,40,13.7,1,5,0,0.058961640211640215,2,1,0,0,0,1
17144.0,96,18,2,19,0,2,6,3,0,4,7,0,47,66,12.4,2,7,0,0.07847222222222222,5,0,0,1,0,1
42564.0,28,324,48,186,39,18,198,6,8,4,7,0,813,58,13.6,1,18,2,0.42771164021164026,6,0,0,0,1,0
43783.0,22,327,9,125,25,4,139,7,1,8,7,0,629,48,12.2,1,16,1,0.31587301587301586,6,0,0,1,0,1
40780.0,30,229,27,71,13,3,34,7,1,5,9,0,377,50,13.9,1,13,0,0.18462301587301588,4,0,1,0,0,0
62847.0,45,521,168,706,80,76,61,3,6,4,2,0,1612,81,13.5,0,13,0,0.3479828042328042,1,0,0,1,0,1
82017.0,58,184,23,446,30,23,23,5,4,7,2,0,729,69,13.7,0,16,4,0.5291005291005292,1,0,0,0,1,1
16813.0,49,4,8,11,12,2,13,2,0,3,7,0,50,76,13.0,0,5,1,0.12470238095238095,1,0,1,0,0,0
51267.0,37,183,2,64,7,2,12,3,3,5,4,0,270,48,12.7,2,11,0,0.14963624338624337,4,0,1,0,0,1
46524.0,70,31,19,35,26,14,52,1,1,5,3,0,177,65,13.3,1,7,0,0.09566798941798942,2,0,1,0,0,0
45183.0,33,219,3,60,12,9,12,4,1,7,7,0,315,64,13.5,0,12,1,0.23267195767195767,1,0,0,1,0,0
70421.0,98,479,28,136,75,14,35,10,3,7,6,0,767,72,12.1,1,20,0,0.30912698412698414,3,0,0,0,1,1
60161.0,17,584,44,212,46,8,177,11,4,8,8,0,1071,61,13.8,1,23,0,0.38058862433862434,3,0,0,0,0,0
73926.0,54,627,91,597,159,91,15,6,5,12,3,0,1580,53,13.4,0,23,0,0.4479166666666667,1,0,1,0,0,1
19329.0,39,24,1,16,12,2,5,4,0,3,8,0,60,58,12.6,1,7,0,0.08019179894179894,3,0,1,0,0,1
61872.0,81,330,5,159,36,27,16,4,4,9,4,0,573,56,12.6,1,17,0,0.2522156084656085,4,0,0,1,0,1
46984.0,71,19,1,10,2,1,8,1,0,3,5,0,41,70,13.3,2,4,0,0.04642857142857143,1,0,1,0,0,0
34838.0,62,28,23,29,29,14,47,2,1,4,6,0,170,75,13.5,2,7,0,0.09474206349206349,3,0,1,0,0,1
82716.0,8,606,148,228,15,148,22,6,8,13,2,0,1167,82,12.7,0,27,0,0.43495370370370373,1,0,0,0,1,0
48192.0,76,1039,43,204,153,58,29,2,8,12,8,0,1526,68,13.3,0,22,4,0.6970238095238095,3,0,1,0,0,1
49681.0,66,411,0,26,0,0,21,7,1,7,7,0,458,50,12.7,2,15,0,0.21617063492063493,6,0,0,1,0,1
56850.0,83,34,1,19,2,7,0,1,1,3,2,0,63,55,12.3,1,5,0,0.059755291005291006,1,0,0,1,0,1
55267.0,28,161,28,136,32,3,45,3,4,6,3,0,405,69,12.8,1,13,0,0.18832671957671956,4,0,1,0,0,1
59666.0,87,623,53,178,23,17,133,3,2,8,8,0,1027,54,13.3,2,13,1,0.3372685185185185,7,0,1,0,0,1
72504.0,43,604,26,470,123,161,94,5,9,6,2,0,1478,54,13.3,1,20,0,0.40317460317460324,2,0,1,0,0,0
26872.0,0,3,10,8,3,16,32,1,1,2,6,0,72,45,12.8,0,4,0,0.05052910052910053,1,0,1,0,0,1
21359.0,1,12,2,17,6,1,10,2,0,3,8,0,48,54,13.3,1,5,1,0.1244378306878307,2,0,1,0,0,0
73170.0,1,184,174,256,50,30,32,5,4,6,2,0,726,51,12.2,0,15,0,0.2516203703703704,1,0,1,0,0,0
52750.0,72,393,0,239,90,69,69,5,7,9,4,0,860,71,13.5,1,21,0,0.3318452380952381,6,0,0,1,0,1
91820.0,72,410,73,747,76,161,30,5,5,12,1,0,1497,40,12.7,0,22,0,0.4265211640211641,0,0,0,0,1,1
65968.0,12,376,9,83,19,4,4,5,4,7,3,0,495,56,12.2,1,16,0,0.23148148148148148,2,0,0,0,1,1
30772.0,89,7,2,4,2,1,4,1,0,2,6,0,20,50,12.4,2,3,0,0.033234126984126984,1,0,1,0,0,1
22507.0,67,68,0,226,51,157,68,10,2,4,9,0,570,72,13.7,0,16,0,0.2414021164021164,3,0,1,0,0,0
65685.0,54,642,14,49,0,7,57,9,2,9,5,0,769,54,12.3,1,20,0,0.3093915343915344,1,0,1,0,0,1
25804.0,34,8,7,9,13,6,12,2,0,3,8,0,55,48,12.9,1,5,0,0.05869708994708994,2,0,0,0,0,1
76412.0,15,840,53,804,23,71,17,5,4,8,3,0,1808,46,13.2,0,17,3,0.6155753968253969,1,0,0,0,1,0
22063.0,43,7,10,13,3,11,11,2,0,3,7,0,55,54,13.0,1,5,0,0.05869708994708994,2,0,1,0,0,1
57091.0,0,464,5,64,7,0,37,7,3,7,5,0,577,65,12.1,0,17,2,0.3860780423280423,1,0,1,0,0,0
22419.0,74,30,3,47,19,21,42,3,2,2,8,0,162,63,13.3,0,7,0,0.09368386243386244,1,0,1,0,0,1
87771.0,61,1492,38,287,50,57,33,5,10,4,6,0,1957,67,13.2,1,19,5,0.7894510582010582,1,0,1,0,0,1
78353.0,51,752,122,476,39,153,34,10,2,11,8,0,1576,67,13.3,1,23,0,0.44738756613756614,1,0,0,0,0,0
93404.0,97,1279,15,287,20,0,15,3,4,7,5,0,1616,72,13.2,3,14,2,0.49226190476190473,3,0,1,0,0,1
37859.0,75,22,1,8,2,1,2,1,0,3,8,0,36,64,13.5,3,4,0,0.04576719576719577,2,0,1,0,0,0
80995.0,83,860,28,409,73,56,56,8,9,4,4,0,1482,68,13.2,1,21,0,0.4141203703703704,1,0,0,0,1,0
16529.0,23,3,0,5,13,0,1,1,0,3,6,0,22,42,12.4,1,4,0,0.043915343915343914,1,0,1,0,0,1
55412.0,65,10,5,28,11,1,8,2,0,3,5,0,63,50,12.7,2,5,0,0.059755291005291006,1,0,0,0,1,0
48789.0,94,351,16,156,7,5,145,6,4,7,6,0,680,34,13.9,0,17,0,0.2663690476190476,1,0,1,0,0,0
56575.0,42,421,5,90,0,16,10,7,3,7,5,0,542,59,13.2,2,17,0,0.24811507936507937,3,0,0,0,1,1
25130.0,10,2,5,7,0,18,18,2,0,3,7,0,50,46,12.8,1,5,0,0.05803571428571428,2,0,0,0,0,1
35441.0,94,25,1,9,2,1,1,1,0,3,8,0,39,59,13.4,2,4,0,0.046164021164021164,2,0,1,0,0,1
71391.0,50,336,123,274,46,123,141,6,5,12,3,0,1043,70,13.3,1,23,0,0.3768849206349206,5,0,1,0,0,1
49494.0,46,191,9,97,0,6,82,6,1,5,7,0,385,54,13.3,1,12,0,0.17526455026455026,2,0,0,1,0,0
81702.0,98,563,50,774,28,31,187,7,7,12,3,0,1633,46,13.8,0,26,0,0.48617724867724865,1,0,1,0,0,0
45889.0,42,31,0,6,0,1,8,1,0,3,6,0,46,46,13.1,1,4,0,0.04708994708994709,1,0,0,0,0,0
56628.0,30,479,5,82,7,17,171,7,6,5,5,0,761,49,12.4,1,18,1,0.3541666666666667,2,0,1,0,0,0
34026.0,11,18,6,15,12,8,17,2,1,3,5,0,76,76,13.0,2,6,0,0.0718915343915344,3,0,1,0,0,1
40049.0,61,91,65,52,10,44,28,3,2,6,5,0,290,52,13.7,1,11,0,0.15228174603174602,3,0,1,0,0,1
34176.0,12,5,7,24,19,14,20,3,0,4,6,0,89,38,12.2,1,7,0,0.08402777777777777,4,0,1,0,0,0
19419.0,76,2,14,28,16,3,7,4,0,3,9,0,70,45,13.7,1,7,0,0.08151455026455026,4,0,1,0,0,1
82504.0,2,362,50,431,134,35,54,3,6,7,1,0,1066,66,13.0,0,16,0,0.307010582010582,1,0,0,0,0,1
81205.0,43,724,74,929,97,55,130,5,6,7,2,0,2009,56,12.5,0,18,4,0.7192460317460317,1,0,1,0,0,1
61618.0,27,605,91,399,0,45,205,3,6,8,3,0,1345,35,13.8,0,17,0,0.3543320105820105,2,0,0,0,0,0
55284.0,60,547,7,140,0,7,63,7,5,8,5,0,764,70,13.6,1,20,0,0.30873015873015874,3,0,0,1,0,0
49980.0,79,104,1,54,13,9,14,3,1,5,5,0,195,63,12.8,1,9,0,0.11888227513227513,2,0,1,0,0,0
15072.0,96,8,2,15,0,10,18,3,1,3,5,0,53,46,13.2,2,7,0,0.07926587301587301,4,0,1,0,0,1
49166.0,17,224,2,25,7,0,110,5,3,3,6,0,368,52,13.1,1,11,0,0.16259920634920635,2,0,1,0,0,0
65324.0,0,384,0,102,21,32,5,6,2,9,4,0,544,72,12.5,1,17,0,0.24837962962962964,3,0,0,0,1,1
82347.0,38,556,54,845,202,133,63,7,7,10,3,0,1853,69,13.7,0,24,2,0.6277777777777778,1,0,0,0,0,1
30843.0,43,24,0,2,0,0,9,1,1,2,5,0,35,60,12.2,2,4,1,0.1123015873015873,2,0,0,0,1,1
46374.0,1,408,0,21,0,0,17,7,1,7,8,0,446,52,12.4,1,15,3,0.41458333333333336,3,0,0,0,1,1
60474.0,25,265,199,303,234,9,170,10,2,12,7,0,1180,47,13.3,1,24,0,0.40542328042328046,7,0,1,0,0,0
38576.0,2,34,0,7,0,0,0,1,0,3,7,0,41,53,12.4,1,4,0,0.04642857142857143,1,0,0,1,0,1
55357.0,66,374,64,116,84,25,64,6,2,11,5,0,727,41,13.4,2,19,0,0.29341931216931216,3,0,1,0,0,1
37758.0,49,27,2,10,0,0,1,1,0,3,8,0,40,60,13.8,2,4,0,0.0462962962962963,2,0,1,0,0,1
85710.0,5,600,20,350,29,30,33,6,9,10,2,0,1062,37,13.2,0,25,1,0.4668981481481482,1,0,0,0,0,1
23228.0,71,13,2,18,6,1,0,2,0,3,8,0,40,57,12.5,1,5,0,0.056712962962962965,2,0,1,0,0,1
44602.0,35,167,2,89,0,0,34,6,1,4,8,0,292,57,12.4,2,11,0,0.15254629629629632,6,0,0,1,0,1
7500.0,94,0,2,3,4,1,5,0,0,3,6,0,15,39,13.5,0,3,0,0.03257275132275132,1,0,1,0,0,1
38683.0,80,46,35,69,84,41,66,4,1,6,7,0,341,37,13.8,1,11,0,0.15902777777777777,6,0,0,0,0,1
49514.0,61,88,39,78,58,13,93,6,1,4,7,0,369,51,12.6,1,11,0,0.1627314814814815,2,0,0,0,0,0
57906.0,29,243,11,119,10,3,15,4,2,8,4,0,401,53,13.1,1,14,0,0.1982142857142857,3,0,0,0,1,1
43456.0,0,275,11,68,25,7,7,5,1,8,5,0,393,60,13.3,1,14,0,0.19715608465608467,3,0,0,1,0,0
19485.0,80,6,0,4,0,0,0,1,0,2,7,0,10,40,12.8,2,3,0,0.03191137566137566,1,0,0,1,0,0
53172.0,54,121,62,90,68,20,125,2,3,8,3,0,486,48,13.2,1,13,0,0.1990410052910053,3,0,1,0,0,1
30545.0,71,4,12,15,19,7,12,2,0,3,7,0,69,47,13.8,1,5,0,0.0605489417989418,2,0,1,0,0,1
70123.0,27,1308,0,396,23,0,0,5,7,4,3,0,1727,43,12.8,0,16,2,0.5277777777777778,1,0,0,0,1,1
62450.0,61,515,47,267,62,66,38,5,5,4,3,0,995,67,12.6,1,14,1,0.3434523809523809,2,0,1,0,0,0
21675.0,55,4,0,16,17,4,4,4,0,3,7,0,45,50,12.1,1,7,0,0.07820767195767196,3,0,1,0,0,1
42395.0,35,48,13,57,24,15,25,3,1,4,7,0,182,45,12.3,2,8,0,0.10674603174603174,4,0,0,0,0,0
61346.0,34,562,58,168,43,16,142,5,7,10,3,0,989,48,12.8,1,22,0,0.3593253968253968,1,0,0,1,0,1
80812.0,95,769,22,500,210,143,33,4,8,5,2,0,1677,73,12.9,0,17,3,0.5982473544973544,1,0,1,0,0,1
42835.0,64,379,4,93,12,9,98,6,6,4,6,0,595,55,13.1,2,16,0,0.24470899470899474,7,0,0,1,0,0
39922.0,30,29,12,59,19,1,36,3,0,4,8,0,156,43,13.4,1,7,0,0.09289021164021165,2,0,1,0,0,1
86424.0,12,387,68,569,89,45,68,6,9,12,1,0,1226,70,12.3,0,27,0,0.44275793650793654,1,0,0,1,0,0
17117.0,96,12,23,38,30,18,7,3,1,3,9,0,128,48,13.5,1,7,0,0.08918650793650794,4,0,0,0,0,1
24762.0,16,6,10,12,3,15,40,3,1,2,8,0,86,54,12.5,1,6,2,0.20654761904761906,3,0,1,0,0,0
35797.0,16,27,1,14,4,1,21,2,0,3,8,0,68,51,13.8,1,5,0,0.06041666666666667,2,0,1,0,0,1
36627.0,78,9,1,5,0,0,1,0,0,3,5,0,16,51,13.0,2,3,0,0.03270502645502645,1,0,1,0,0,0
51111.0,83,22,0,19,6,5,3,2,0,3,6,0,55,45,12.1,2,5,0,0.05869708994708994,2,0,0,0,0,1
86857.0,96,899,102,838,133,102,40,5,6,10,2,0,2114,54,13.9,0,21,1,0.5643849206349206,1,0,0,0,1,0
82072.0,67,889,55,685,168,92,129,3,2,13,1,0,2018,56,13.1,0,18,0,0.45376984126984127,1,0,0,0,1,1
46231.0,87,189,2,55,0,5,12,6,1,4,9,0,263,73,13.7,3,11,0,0.14871031746031746,4,0,0,0,1,0
42243.0,34,48,0,2,0,0,5,2,0,3,7,0,55,67,12.6,2,5,0,0.05869708994708994,2,0,1,0,0,1
51195.0,46,230,14,156,82,24,58,9,2,5,8,0,564,64,13.3,2,16,0,0.2406084656084656,8,0,1,0,0,1
68092.0,7,852,60,207,78,36,48,2,6,10,5,0,1281,48,12.6,0,18,0,0.35628306878306876,2,0,0,1,0,0
31814.0,73,35,3,20,4,1,20,2,0,3,9,0,83,53,13.5,1,5,1,0.12906746031746033,2,0,1,0,0,1
51390.0,54,205,20,47,23,2,56,5,2,5,5,0,353,61,13.9,2,12,0,0.171031746031746,6,0,0,1,0,0
76630.0,93,255,31,446,40,56,175,3,10,11,1,0,1003,43,12.5,0,24,0,0.38201058201058197,1,0,1,0,0,1
26868.0,52,0,0,1,8,3,2,1,0,2,7,0,14,35,12.2,1,3,0,0.03244047619047619,1,1,0,0,0,0
48948.0,53,437,8,206,160,49,42,7,10,5,6,0,902,83,13.5,0,22,2,0.48115079365079366,2,0,0,0,1,0
55260.0,81,825,8,53,11,0,242,8,10,5,6,0,1139,54,13.6,1,23,0,0.38958333333333334,2,0,0,0,1,0
64090.0,8,316,58,161,76,51,135,6,9,4,5,0,797,70,13.0,1,19,1,0.36934523809523806,1,0,1,0,0,1
78331.0,97,756,138,354,160,169,61,10,6,7,4,0,1638,68,12.5,1,23,0,0.4555886243386243,2,0,1,0,0,0
37087.0,50,194,55,134,15,0,3,4,2,8,6,0,401,52,13.0,1,14,0,0.1982142857142857,3,0,0,0,1,1
21846.0,38,7,17,18,6,10,26,4,0,3,8,0,84,40,12.8,1,7,0,0.08336640211640212,4,0,1,0,0,0
81320.0,61,183,33,493,59,103,57,4,3,10,2,0,928,68,13.5,0,17,0,0.29917328042328045,1,0,1,0,0,1
54137.0,46,171,0,11,0,1,20,4,1,4,6,0,203,56,12.9,1,9,0,0.1199404761904762,2,0,1,0,0,0
66825.0,73,243,101,405,29,40,40,4,5,6,2,0,858,59,13.0,0,15,0,0.26908068783068784,1,0,1,0,0,1
57100.0,19,181,21,69,39,3,96,3,3,6,3,0,409,53,12.6,0,12,0,0.17843915343915343,1,0,1,0,0,1
58917.0,10,151,7,89,0,7,28,4,1,6,5,0,282,57,13.3,3,11,0,0.15122354497354498,5,0,1,0,0,1
85072.0,94,494,92,391,194,11,241,3,4,10,0,0,1423,49,12.3,0,17,0,0.3646494708994709,1,0,1,0,0,0
86429.0,10,464,28,873,29,18,37,7,4,7,2,0,1449,65,12.7,0,18,2,0.5118386243386244,0,0,1,0,0,0
45684.0,37,5,1,5,10,0,7,1,0,2,7,0,28,55,12.6,1,3,0,0.03429232804232804,1,0,1,0,0,0
47889.0,94,29,0,29,0,5,4,2,0,3,5,0,67,52,12.6,1,5,0,0.06028439153439153,1,0,1,0,0,1
45921.0,23,102,9,49,24,3,12,2,1,6,4,0,199,40,12.4,0,9,0,0.11941137566137566,1,0,0,0,1,1
78420.0,75,604,28,674,91,28,28,3,10,8,1,0,1453,60,13.1,0,21,0,0.4102843915343915,1,0,0,0,1,0
75114.0,40,571,12,523,63,60,24,3,10,5,2,0,1253,34,12.7,0,18,0,0.3525793650793651,1,0,1,0,0,1
52278.0,24,953,0,71,0,0,174,10,5,10,8,0,1198,63,13.5,1,25,1,0.4848875661375662,6,0,0,0,1,0
35641.0,11,63,3,67,8,9,28,3,1,4,7,0,178,54,13.0,1,8,1,0.17288359788359786,2,0,0,1,0,1
95529.0,29,770,29,890,250,27,24,7,3,7,3,0,1990,32,13.6,0,17,2,0.5729828042328041,1,0,1,0,0,0
62820.0,51,398,61,265,138,61,53,3,4,6,1,0,976,72,13.2,0,13,0,0.2638558201058201,1,0,1,0,0,1
73113.0,86,741,19,154,50,9,28,3,4,7,2,0,1001,66,12.6,0,14,0,0.27757936507936504,1,0,0,1,0,1
84169.0,9,1478,19,403,0,19,0,7,6,6,3,0,1919,44,13.0,0,19,3,0.6510912698412699,1,0,0,0,1,1
42607.0,30,156,29,56,30,32,47,3,2,7,3,0,350,72,12.7,1,12,0,0.1706349206349206,2,0,0,0,0,0
74637.0,73,960,64,464,146,0,16,6,9,9,3,0,1650,72,13.2,0,24,1,0.5342592592592592,1,0,0,0,1,0
46015.0,25,38,0,2,0,0,6,1,0,3,7,0,46,71,12.3,2,4,2,0.18042328042328046,1,0,0,0,1,1
72354.0,67,315,26,473,220,12,182,2,10,6,1,0,1228,33,13.3,0,18,0,0.3492724867724868,1,0,1,0,0,0
39858.0,67,15,20,25,2,7,26,2,0,4,6,0,95,57,13.5,1,6,1,0.14107142857142857,1,0,0,1,0,0
34469.0,58,19,6,20,0,5,12,1,1,4,4,0,62,78,12.2,2,6,0,0.07003968253968254,3,0,0,0,1,1
83033.0,82,812,99,431,237,149,33,11,4,10,5,0,1761,40,12.2,1,25,1,0.5593584656084656,1,0,1,0,0,1
24401.0,98,73,28,217,10,24,115,6,1,6,8,0,467,47,13.9,0,13,0,0.19652777777777777,3,0,0,1,0,1
77583.0,93,372,23,384,250,12,108,4,5,9,2,0,1149,48,12.5,0,18,1,0.40548941798941796,1,0,1,0,0,1
74116.0,53,871,111,704,145,55,166,4,4,10,2,0,2052,44,12.6,0,18,1,0.5249338624338624,1,0,0,0,0,0
74293.0,66,375,152,335,93,91,81,5,4,6,2,0,1127,33,12.2,0,15,0,0.3046626984126984,1,0,1,0,0,0
68397.0,6,760,80,466,17,13,80,6,9,5,3,0,1416,50,12.7,1,20,0,0.394973544973545,1,0,0,0,1,1
79632.0,42,471,0,510,99,21,12,6,4,9,2,0,1113,52,12.3,0,19,0,0.34447751322751324,1,0,0,0,1,1
46107.0,78,31,9,27,16,9,33,1,1,4,3,0,125,37,12.5,1,6,0,0.07837301587301587,1,0,1,0,0,0
64950.0,29,819,0,72,12,0,63,11,2,10,7,0,966,75,14.0,1,23,1,0.4333664021164021,2,0,0,0,1,0
25443.0,82,1,4,3,8,9,7,1,0,3,8,0,32,37,13.6,1,4,0,0.04523809523809524,1,1,0,0,0,1
75127.0,92,203,35,305,46,17,227,2,11,5,1,0,833,74,12.2,0,18,0,0.2970238095238095,1,0,1,0,0,0
32892.0,78,26,0,15,2,1,2,3,0,3,8,0,46,55,12.2,1,6,0,0.06792328042328043,2,0,0,0,1,1
71796.0,54,354,21,311,167,75,32,9,3,4,4,0,960,55,12.8,0,16,0,0.29298941798941797,1,0,1,0,0,1
67536.0,45,1253,0,447,23,71,35,11,5,11,8,0,1829,56,13.2,1,27,1,0.589186507936508,3,0,0,0,1,1
55239.0,59,371,17,238,23,24,106,7,5,11,5,0,779,55,13.0,1,23,0,0.3419642857142857,3,0,1,0,0,0
60554.0,8,588,7,76,110,15,15,8,4,9,6,0,811,51,13.0,1,21,0,0.3253637566137566,2,0,0,0,1,0
